PERSON,Count
dave aronberg,26
erik prince,26
lisa bloom,26
ben cardin,26
brian kemp,26
john brennen,26
carol,26
miralax,26
♪ carl,26
karine jean,26
theresa,26
von hilliard,26
mark morgan,26
juul record,26
carr,26
liber♪,26
peter carr,26
lisa graves,26
louis,26
wallace,26
jim clyburn's,26
ken starr's,26
jim comey's,26
janet napolitano,26
tammy baldwin,26
legacybox,26
peter welch,26
john dean's,26
luke,26
michael wolf,26
kanye,26
daniels,26
christopher hill,25
jibber] jibber jabber,25
jill colvin,25
chris collins,25
gary johnson,25
bill nye,25
bird,25
evan mcmullin,25
anne coulter,25
carlos,25
mckinley,25
glenn kirchner,25
john hudson,25
wang,25
jibber jabber,25
lindsay patterson,25
david koch,25
eric logan,25
henry kissinger,25
hunter biden's,25
cummings,25
sarah dutra,25
charlie cook,25
abby livingston,25
bill cohen,25
corsi,25
stephen ross,25
wat t. rowe price,25
chris lou,25
sanchez,25
ukraine,25
grassley,25
stephanie lazarus,25
nicole,25
brett stevens,24
butterfield,24
john sutton,24
lisa:,24
nicholas,24
mieke eoyang,24
jon,24
kevin hassett,24
patrick maloney,24
mckenzie,24
jennifer palmieri,24
ken star,24
bill bradley,24
joe lieberman,24
annie karni,24
sarah huckabee sanders,24
deborah ramirez,24
paul ryan's,24
ron wyden,24
david novak,24
colin powell,24
john paul stevens,24
robert kennedy,24
brendan buck,24
jim baker,24
george kent's,24
phil murphy,24
joe bide,24
chair,24
jonhson,24
z.,24
tina smith,24
michelle obama's,24
stacy abrams,24
chris cuomo,24
pro golfer,24
grisham,24
jerry connolly,24
matt welch,24
george.,24
lott,24
ben smith,24
dan goldman,23
michele,23
andrew weissman,23
denny heck,23
durbin,23
luis alvarez,23
ann,23
cory gardner,23
oprah winfrey,23
dr. dave,23
jeanne shaheen,23
james eastland,23
joe bind,23
brian sullivan,23
mary,23
howell,23
joey,23
cambridge analytica,23
john sanders,23
eliot engel,23
elizabeth holtzman,23
david cameron,23
anoro,23
charles,23
anne marie,23
ann thompson,23
maloney,23
alexander,23
jill,23
chris hayes',23
carolyn maloney,23
daniel,23
a.b. stoddard,23
david kelly,23
rad,23
steve moore,23
don; jr.,23
jen doyle,23
dave ehrenberg,23
susan brooks,23
fiona,23
darren,23
david moffitt,23
♪ hoo - read,23
mar,23
donald trumps,22
susan dell,22
gerry connolly,22
james clapper,22
andrew yang's,22
carl klein,22
andrew wheeler,22
elie,22
rosanne,22
jay johnson,22
marshall,22
kick your,22
jerry brown,22
atkinson,22
alicia keys,22
woodrow wilson,22
moodie-mills,22
timothy mcveigh,22
nick] legacybox,22
jonathan greenblatt,22
jacinda ardern,22
joe neguse,22
michael isikoff,22
james brown,22
john harris,22
charles manson,22
joan,22
omarosa manigault newman,22
haley,22
ralph northam's,22
claire,22
andrew blankstein,22
tom price,22
matt bevan,22
kelly o'donell,22
elliott richardson,22
matthew calamari,22
cielo vista,22
meghan markle,22
amy berman,22
serena williams,22
ben ray lujan,22
mike mike,22
boyd,22
nicholas johnson,22
stuart stephens,21
bipartisan,21
mark kelly,21
jr.,21
cynthia mcfadden,21
♪ kayak.,21
keith davidson,21
dan balz,21
elie mystal,21
dick nixon,21
ruth bader ginsberg,21
angelo,21
tim morrison's,21
john sullivan,21
♪la la la la la,21
basil smikle,21
chavez,21
tammy leitner,21
fruman,21
larry sabato,21
don trump jr.,21
jonathan alan,21
jake ward,21
elton john,21
benny thompson,21
ayman,21
james mason,21
john podesta's,21
ross perot,21
rehema ellis,21
lindsay,21
don junior's,21
jessica roth,21
hal,21
nicholas burns,21
cosentyx,21
lutsenko,21
michael duffy,21
marco,21
will hurd,21
marquis,21
john meachum,21
jason carter,21
malcolm nance,21
bernie sanders's,21
bernie sanders.,21
gary hart,21
bharara,21
anthony kennedy,21
james lankford,21
shinzo abe,21
chris hill,21
hurry,20
alex witt',20
mark burnett,20
gina haspel,20
conway,20
nurtureild,20
johnny isakson,20
marilyn manson,20
dan wozniak,20
jeremy corbin,20
jeff van,20
rosa parks,20
kelsey,20
